stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
47686,Mont Blanc,45.724596004201,4.887174061713,0,S10967,1
2024,Mont-Louis,45.717504311523,4.791297268047,0,S10969,1
2023,Mont-Louis,45.717593947724,4.790902926044,0,S10969,1
2025,Mont Saint Paul,45.746425756093,4.964984653395,0,S10970,1
2026,Mont Saint Paul,45.746704798136,4.964985126060,0,S10970,1
2028,Montagny,45.732598466765,4.853499211540,0,S10971,1
2027,Montagny,45.732239360524,4.853457082650,0,S10971,1
2033,Montanay Les Dîmes,45.877872337853,4.867905642997,0,S10975,1
2036,Montanay Mairie,45.878958986930,4.858352939981,0,S10977,1
2037,Montanay Mairie,45.878733957510,4.858677940082,0,S10977,1
2039,Montchat Kimmerling,45.752910833699,4.898622523885,0,S10978,1
33004,Montchat Kimmerling,45.752628995038,4.899364057437,0,S10978,1
42037,Montchat Kimmerling,45.753120765997,4.897706488865,0,S10978,1
42034,Montchat Pinel,45.753781006376,4.894805456127,0,S10979,1
2042,Montchat Pinel,45.752807989229,4.894535061208,0,S10979,1
2041,Montchat Pinel,45.752145602439,4.896259543866,0,S10979,1
42033,Montchat Pinel,45.752854997226,4.895418948064,0,S10979,1
2048,Montcourant,45.808468017916,4.733807019136,0,S10981,1
2047,Montcourant,45.809314966186,4.732741060898,0,S10981,1
2049,Montée de Champagne,45.790770913763,4.802494316733,0,S10982,1
2050,Montée de Champagne,45.790493808321,4.802816423501,0,S10982,1
2051,Montée des Soldats,45.795337149256,4.858739308887,0,S10983,1
2052,Montée des Soldats,45.795514347712,4.858464338132,0,S10983,1
2053,Louis Bouquet,45.797817019137,4.818789047452,0,S10984,1
2054,Louis Bouquet,45.798132031502,4.818986005339,0,S10984,1
2056,Montessuy Calmette,45.791471752390,4.843224271115,0,S10985,1
2055,Montessuy Calmette,45.791688525489,4.843594436540,0,S10985,1
2058,Montessuy Fleming,45.794421657356,4.846562870808,0,S10986,1
2057,Montessuy Fleming,45.794466978153,4.846722056869,0,S10986,1
2059,Montessuy Gutenberg,45.795151005773,4.849205940231,0,S10987,1
46202,Montessuy Gutenberg,45.795164965008,4.848472969977,0,S10987,1
2060,Montessuy Hauts St Clair,45.794280985250,4.848930051969,0,S10988,1
2062,Montferrat,45.740158986595,4.920650944264,0,S10989,1
2061,Montferrat,45.740657004076,4.920343682109,0,S10989,1
2063,Montfort,45.862751295437,4.752401907790,0,S10990,1
2064,Montfort,45.862051991248,4.752591058767,0,S10990,1
2066,Montgay Ampère,45.822471015889,4.862984535050,0,S10991,1
2065,Montgay Ampère,45.822632964928,4.863040003291,0,S10991,1
2071,Montgolfier,45.727508237524,4.964042706902,0,S10993,1
2072,Montgolfier,45.727331383805,4.964291320918,0,S10993,1
31582,Mont Louis,45.790586904041,4.787869477422,0,S10994,1
2074,Mont Louis,45.789270055564,4.787167450220,0,S10994,1
47782,Mont Louis,45.789303991020,4.787122000470,0,S10994,1
32942,Mont Louis,45.790323881737,4.787960683822,0,S10994,1
47693,Lissieu - Montluzin,45.871721997756,4.745837961643,0,S10995,1
46009,Lissieu - Montluzin,45.871313833983,4.748088393727,0,S10995,1
46782,Lissieu - Montluzin,45.870936027338,4.749383007950,0,S10995,1
42286,Lissieu - Montluzin,45.871230855380,4.748600163958,0,S10995,1
46783,Lissieu - Montluzin,45.870843972363,4.749323040253,0,S10995,1
42287,Lissieu - Montluzin,45.871770994188,4.745659972642,0,S10995,1
2078,Corbas Les Roses,45.680903003243,4.912609838181,0,S10996,1
47774,Corbas Les Roses,45.680639983736,4.912880055163,0,S10996,1
2080,Montmein Centre,45.708275328672,4.807420573024,0,S10997,1
2079,Montmein Centre,45.707584165753,4.806515936865,0,S10997,1
2082,Montmein Nord,45.710092422455,4.806654148827,0,S10998,1
2081,Montmein Nord,45.710118416661,4.805473302016,0,S10998,1
2084,Montmein Sud,45.706184447058,4.808765622574,0,S10999,1
2083,Montmein Sud,45.706143220928,4.808185654366,0,S10999,1
2086,Montribloud,45.766676385651,4.791331017421,0,S11000,1
2085,Montribloud,45.766873368847,4.790966835122,0,S11000,1
2096,Moulin Carron,45.789231962076,4.779832969794,0,S11004,1
2097,Moulin Carron,45.789294983214,4.779410151988,0,S11004,1
2098,Moulin d'Amont,45.773459980215,4.981327969631,0,S11005,1
2099,Moulin d'Amont,45.773375449607,4.980769994621,0,S11005,1
2100,La Mulatière Belle Rive,45.740056384121,4.811996981699,0,S11006,1
2101,La Mulatière Belle Rive,45.740465036948,4.812152013445,0,S11006,1
2103,Maison du Confluent,45.726220045054,4.816554010551,0,S11007,1
2102,Maison du Confluent,45.725886032961,4.816658997011,0,S11007,1
2105,Murget,45.737524984319,4.976053010042,0,S11008,1
2104,Murget,45.737550986686,4.975976997024,0,S11008,1
47411,Musset - Poudrette,45.756988042334,4.921196993958,0,S11009,1
2106,Musset - Poudrette,45.757478020705,4.921281998120,0,S11009,1
2110,N. Garnier - Poudrette,45.755211811747,4.921155850898,0,S11010,1
2109,N. Garnier - Poudrette,45.755527413030,4.921132100559,0,S11010,1
2111,Nadaud - Vitriolerie,45.743500027840,4.833941013110,0,S11011,1
31883,Nadaud - Vitriolerie,45.743576850308,4.833894618656,0,S11011,1
2113,Narcel,45.729244043857,4.796010954358,0,S11012,1
2114,Narcel,45.729364956097,4.796366970752,0,S11012,1
2128,Niepce,45.779618328617,4.816402146175,0,S11021,1
2129,Noailleux,45.846791037583,4.868265979623,0,S11022,1
2130,Noailleux,45.846745018264,4.868174984681,0,S11022,1
2133,Norenchal,45.835759972744,4.847192959812,0,S11023,1
38797,Norenchal,45.836112962946,4.846944971512,0,S11023,1
2139,Notre Dame du Grand Port,45.819327019192,4.840602027209,0,S11026,1
2141,Nouveau cim. Rillieux,45.824003012760,4.906110019626,0,S11027,1
2140,Nouveau cim. Rillieux,45.824168966555,4.906147007052,0,S11027,1
2142,Nouveau cim. Vénissieux,45.690279975868,4.880736061617,0,S11028,1
47757,Nouveau cim. Vénissieux,45.689948975218,4.880502944131,0,S11028,1
3380,Novy Jicin,45.695792086175,4.897249843721,0,S11030,1
2146,Novy Jicin,45.696475849085,4.896870587841,0,S11030,1
2148,Oasis,45.714976897267,4.801065500968,0,S11031,1
2147,Oasis,45.715005988247,4.801163042793,0,S11031,1
2150,Observance,45.768662958169,4.809667990072,0,S11032,1
2149,Observance,45.768156955155,4.809572056705,0,S11032,1
2151,Oullins Clément Désormes,45.722368244811,4.804274986108,0,S11033,1
2156,Oullins Mairie,45.714246354135,4.807339821001,0,S11035,1
12105,Oullins Mairie,45.714640960149,4.807205011733,0,S11035,1
2157,Oullins Mairie,45.714407034287,4.806906055052,0,S11035,1
47130,Oullins Ville,45.711822954884,4.802293062578,0,S11036,1
12107,Oullins Ville,45.712254028181,4.802530020113,0,S11036,1
30006,Oullins Ville,45.712249543510,4.803114809060,0,S11036,1
2166,Pan Perdu,45.683742794993,4.927267410773,0,S11040,1
2167,Pan Perdu,45.683367117432,4.926774574883,0,S11040,1
2169,Panorama,45.797357569062,4.875741441308,0,S11041,1
47521,Panorama,45.797416980147,4.875832979716,0,S11041,1
2170,Gargantua,45.820663037076,4.757812302392,0,S11042,1
2171,Gargantua,45.821180596107,4.757603380279,0,S11042,1
44440,Parc de Lacroix-Laval,45.784115806463,4.717955708565,0,S11043,1
43661,Parc de Lacroix-Laval,45.784484775944,4.718383364049,0,S11043,1
10729,Parc de Lacroix-Laval,45.784008985103,4.717899623409,0,S11043,1
10728,Parc de Lacroix-Laval,45.784652088647,4.717284226694,0,S11043,1
43659,Parc de Lacroix-Laval,45.784519383651,4.718024645698,0,S11043,1
2176,Grd Parc Miribel Jonage,45.798028085647,4.941996550227,0,S11045,1
47677,Grd Parc Miribel Jonage,45.797939004415,4.942092064483,0,S11045,1
46593,Parc Tête d'Or Churchill,45.776455966385,4.843848985874,0,S11050,1
35774,Parc Tête d'Or Churchill,45.778052222221,4.844773748603,0,S11050,1
11921,Parc Tête d'Or Churchill,45.778068484618,4.844851674572,0,S11050,1
2186,Parc Tête d'Or Churchill,45.776231599554,4.845282439718,0,S11050,1
35958,Parc Tête d'Or Churchill,45.776580093519,4.844590834011,0,S11050,1
35957,Parc Tête d'Or Churchill,45.776690868719,4.844467248749,0,S11050,1
2185,Parc Tête d'Or Churchill,45.776303154933,4.844899794987,0,S11050,1
2189,Parc Tête d'Or Duquesne,45.773248545171,4.850677428162,0,S11051,1
35955,Parc Tête d'Or Duquesne,45.773548236062,4.850961251353,0,S11051,1
35956,Parc Tête d'Or Duquesne,45.773409902020,4.851109282761,0,S11051,1
2187,Parc Tête d'Or Duquesne,45.773139413725,4.850325140644,0,S11051,1
2191,Paris,45.824717997478,4.773434008791,0,S11052,1
2190,Paris,45.824810980861,4.773462980480,0,S11052,1
2195,Les Saules,45.817256030256,4.758435978622,0,S11055,1
31622,Les Saules,45.818016292680,4.759085968939,0,S11055,1
31623,Les Saules,45.817813312478,4.759733539426,0,S11055,1
2196,Les Saules,45.817398457911,4.758518076148,0,S11055,1
46191,Part-Dieu Jules Favre,45.763699043350,4.857037989839,0,S11061,1
45801,Part-Dieu Jules Favre,45.765069971112,4.858904959593,0,S11061,1
45802,Part-Dieu Jules Favre,45.764837034173,4.858779943601,0,S11061,1
47118,Part-Dieu Jules Favre,45.763721955527,4.856731024738,0,S11061,1
35954,Part-Dieu Jules Favre,45.764380970243,4.858361629416,0,S11061,1
2206,Part-Dieu Jules Favre,45.764324709488,4.858461937302,0,S11061,1
2213,Part-Dieu Renaudel,45.757666008411,4.858756964425,0,S11062,1
2212,Part-Dieu Renaudel,45.757873025172,4.858436997989,0,S11062,1
2232,Passage Comtois,45.729333747799,4.876150712528,0,S11065,1
2233,Passage Comtois,45.729663850731,4.875883179955,0,S11065,1
2234,Passerelle Pal. Justice,45.761107731976,4.831218277301,0,S11066,1
2236,La Boutasse,45.734070965130,5.018062319339,0,S11067,1
2235,La Boutasse,45.733599999744,5.018235018435,0,S11067,1
2237,Paul Bert - Baraban,45.756869573943,4.867353075632,0,S11068,1
2238,Paul Bert - Turbil,45.756773309518,4.868428818600,0,S11069,1
2241,Paul Chevalier,45.823684948121,4.894879977899,0,S11071,1
47537,Paul Chevalier,45.823666982142,4.895254060860,0,S11071,1
2243,Paul Santy,45.770461375698,4.770444959821,0,S11072,1
2244,Pavillon Chirurgical,45.702826802458,4.807959726830,0,S11073,1
2253,Pelloutier,45.687615651452,4.902507899011,0,S11080,1
2252,Pelloutier,45.687549185725,4.902658921244,0,S11080,1
2255,Pennachy,45.695217443028,4.807708187716,0,S11081,1
2256,Pennachy,45.695691255727,4.807446865482,0,S11081,1
2257,Penon,45.666859956535,4.962294001935,0,S11082,1
2258,Penon,45.666701286322,4.962542572337,0,S11082,1
2259,Pensionnat,45.735885980612,5.016891986351,0,S11083,1
2260,Pensionnat,45.736144841337,5.016787869390,0,S11083,1
10171,Perroncel,45.775383354497,4.880193895258,0,S11090,1
2294,Perroncel,45.776814752500,4.884157877394,0,S11090,1
2298,Petit Perron,45.698504053914,4.808061184114,0,S11092,1
2297,Petit Perron,45.698618381765,4.808080958449,0,S11092,1
47370,Petit Sainte Foy,45.745477961778,4.809108969861,0,S11093,1
2299,Petit Sainte Foy,45.745627843310,4.809149259532,0,S11093,1
10894,Petit Versailles,45.788363364425,4.852616611359,0,S11094,1
10895,Petit Versailles,45.788346153861,4.853786674359,0,S11094,1
2308,Peupliers,45.793875020248,4.871299962572,0,S11096,1
2307,Peupliers,45.793770965426,4.871535279253,0,S11096,1
10405,Peyssilieu,45.769641095395,4.987201943583,0,S11097,1
10406,Peyssilieu,45.769701029767,4.987217952215,0,S11097,1
2314,Picard,45.707832035080,4.864850987316,0,S11100,1
2315,Picard,45.707785963259,4.865628986016,0,S11100,1
2317,Pierre Audry,45.761872256799,4.808451947384,0,S11101,1
2316,Pierre Audry,45.762212984238,4.808429963766,0,S11101,1
2319,Pierre-Bénite Centre,45.703611979496,4.820928684618,0,S11102,1
2318,Pierre-Bénite Centre,45.702554828478,4.821276786044,0,S11102,1
2322,Pierre-Bénite Hte Roche,45.700168999687,4.822958037092,0,S11103,1
2323,Pierre-Bénite Hte Roche,45.700206031381,4.823070053960,0,S11103,1
2327,Pierre Drevet,45.807782029507,4.871958948035,0,S11105,1
2328,Pierre Drevet,45.807415999479,4.872072061130,0,S11105,1
2330,Pierre Joseph Proudhon,45.773944416803,4.891241227620,0,S11106,1
2329,Pierre Joseph Proudhon,45.773604902711,4.890337893093,0,S11106,1
2332,Pierre Scize,45.767368549670,4.823283765573,0,S11107,1
2334,Pierre Blanche,45.821509691860,4.751090890200,0,S11108,1
2333,Pierre Blanche,45.821774494745,4.751334253681,0,S11108,1
2336,Essarts - Laennec,45.735388988150,4.888965998106,0,S11109,1
2335,Essarts - Laennec,45.735207694665,4.889417386859,0,S11109,1
2350,Place Docteurs Mérieux,45.733204509197,4.825489781906,0,S11114,1
39037,Place Docteurs Mérieux,45.733047524569,4.825197722486,0,S11114,1
2357,Place Bertone,45.777787752711,4.834830717223,0,S11117,1
2358,Place Croix-Luizet,45.780113526073,4.882779801349,0,S11118,1
43114,Place Croix-Luizet,45.780926005628,4.882553048303,0,S11118,1
2359,Place Croix-Luizet,45.779936054478,4.882269861503,0,S11118,1
47801,Place des Buers,45.778467978461,4.891970965288,0,S11124,1
2379,Place des Buers,45.779659975771,4.891791963236,0,S11124,1
45281,Place Ennemond Romand,45.723247814840,4.858636278594,0,S11126,1
45282,Place Ennemond Romand,45.723630983862,4.858616950714,0,S11126,1
2384,Place Flammarion,45.779313635126,4.820414899438,0,S11127,1
2388,Place Flammarion,45.779978207821,4.820483509797,0,S11127,1
2385,Place Flammarion,45.779588596474,4.821006210972,0,S11127,1
2397,Place Henri,45.748466009660,4.879386025635,0,S11131,1
2396,Place Henri,45.748279972364,4.879698988048,0,S11131,1
46688,Place Stalingrad,45.749347200199,4.853618009361,0,S11133,1
2402,Place Stalingrad,45.749460693183,4.852016284048,0,S11133,1
2404,Place Wilson,45.774311821971,4.868258630514,0,S11134,1
2403,Place Wilson,45.774464988321,4.868651581063,0,S11134,1
2407,Plambeau,45.853420591608,4.758522250842,0,S11136,1
2406,Plambeau,45.853454621927,4.758613920358,0,S11136,1
2409,Plan du Loup (Les Razes),45.735335025692,4.786205013441,0,S11137,1
2408,Plan du Loup (Les Razes),45.735256980362,4.786093953962,0,S11137,1
2411,Point du Jour,45.756447039004,4.798026998785,0,S11138,1
2410,Point du Jour,45.756378402671,4.797532338787,0,S11138,1
31502,Point du Jour,45.756602117001,4.796770819520,0,S11138,1
31503,Point du Jour,45.756873856093,4.796692959501,0,S11138,1
2412,Poleymieux Eglise,45.857702620679,4.802549785561,0,S11139,1
2414,Poleymieux La Tour,45.861385036183,4.798772987617,0,S11140,1
2416,Poleymieux Mairie,45.856611940750,4.799744015356,0,S11141,1
2422,Polyclinique de Rillieux,45.822321212319,4.887156070691,0,S11144,1
2421,Polyclinique de Rillieux,45.822484472990,4.887498390200,0,S11144,1
2426,Poncettes,45.753792490915,4.805440150648,0,S11146,1
2425,Poncettes,45.753097679989,4.804290326404,0,S11146,1
47473,Porte de Lyon,45.822263007890,4.763554034788,0,S11147,1
12126,Porte de Lyon,45.821649968570,4.763628018775,0,S11147,1
45638,Porte de Lyon,45.821553713204,4.763258537661,0,S11147,1
37506,Porte de Lyon,45.821455797903,4.762790757690,0,S11147,1
2427,Porte de Lyon,45.821661984235,4.762862943008,0,S11147,1
2431,Professeur Guérin,45.764433976040,4.806542024980,0,S11149,1
2430,Professeur Guérin,45.764689986110,4.806573969107,0,S11149,1
11803,Pré Gaudry,45.737826732059,4.839881018861,0,S11151,1
11804,Pré Gaudry,45.737218132566,4.839724790822,0,S11151,1
2438,Pré Gaudry - Yves Farge,45.742086590746,4.833312764664,0,S11152,1
2437,Pré Gaudry - Yves Farge,45.741954309067,4.833015713452,0,S11152,1
2441,Professeur Roux,45.720864398080,4.858951157967,0,S11154,1
45851,Professeur Roux,45.720521025780,4.859046068889,0,S11154,1
2446,Proudhon,45.760535869990,4.955550470828,0,S11156,1
2445,Proudhon,45.760258325603,4.955485814891,0,S11156,1
2448,Pont Blanc,45.719789824786,4.799546185056,0,S11157,1
2447,Pont Blanc,45.719822961181,4.799315978500,0,S11157,1
2450,Pont Bonaparte,45.759755614417,4.830089607758,0,S11158,1
10638,Pont Churchill RD,45.779745443472,4.840695769412,0,S11159,1
10946,Pont Churchill RD,45.778742729483,4.840855936770,0,S11159,1
10637,Pont Churchill RD,45.779593832610,4.841036203763,0,S11159,1
10947,Pont Churchill RD,45.778784008214,4.841224960514,0,S11159,1
47110,Pont Churchill RD,45.779592991646,4.841421067693,0,S11159,1
45790,Pont Clémenceau,45.776305022566,4.810384044580,0,S11160,1
45789,Pont Clémenceau,45.776428030593,4.810304035632,0,S11160,1
3381,Pont d'Ecully,45.773139009664,4.791565054410,0,S11161,1
3382,Pont d'Ecully,45.772866021197,4.791762014101,0,S11161,1
2465,Pont d'Oullins,45.718159025978,4.809889560281,0,S11162,1
47087,Pont d'Oullins,45.718332974826,4.810111968544,0,S11162,1
45469,Pont d'Oullins,45.717709947406,4.808987634873,0,S11162,1
47101,Pont d'Oullins,45.718129026450,4.808354968214,0,S11162,1
2467,Pont de Bourgoin,45.716226000881,4.854665302306,0,S11164,1
31504,Pont de Collonges RD,45.815067011262,4.846818011139,0,S11165,1
45796,Pont de Collonges RD,45.814505973792,4.845652260556,0,S11165,1
2470,Pont de Collonges RG,45.812832439020,4.847635406613,0,S11166,1
2471,Pont de Collonges RG,45.813375873831,4.848290980345,0,S11166,1
2477,Pont de Fontaines,45.832151995454,4.849407056037,0,S11169,1
46216,Pont de Fontaines,45.832684985148,4.848097006524,0,S11169,1
2478,Pont de Fontaines,45.832102013017,4.849243038361,0,S11169,1
2480,Pont de l'Université,45.754194306832,4.833669354606,0,S11170,1
2479,Pont de l'Université,45.753610991443,4.833933990556,0,S11170,1
2483,Pont de la Gravière,45.728332513278,4.779750587018,0,S11171,1
2482,Pont de la Gravière,45.728316811675,4.780058340014,0,S11171,1
30041,Pont Guillotière RD,45.759636995238,4.837576020237,0,S11172,1
2486,Pont Guillotière RD,45.759128993584,4.837704024953,0,S11172,1
2488,Pont de La Mulatière,45.730000222366,4.815838399760,0,S11173,1
2490,Pont de La Mulatière,45.729700954917,4.815214036256,0,S11173,1
2491,Pont de La Mulatière,45.729877368813,4.815202187556,0,S11173,1
2487,Pont de La Mulatière,45.730452010679,4.815136553562,0,S11173,1
2492,Pont de la Sucrerie,45.772823044974,4.933601977462,0,S11174,1
2493,Pont de la Sucrerie,45.773050016078,4.933316066926,0,S11174,1
2494,Pont De Lattre RD,45.775362486782,4.839454265690,0,S11175,1
2495,Pont De Lattre RD,45.772491919089,4.838204576021,0,S11175,1
2496,Pont De Lattre RD,45.772796016030,4.837705955219,0,S11175,1
10889,Pont De Lattre RD,45.773642057015,4.838295480552,0,S11175,1
47599,Pont des Planches,45.769594017417,4.907000044124,0,S11178,1
2499,Pont des Planches,45.771270718099,4.908211618470,0,S11178,1
2500,Pont des Planches,45.771290007305,4.907762322744,0,S11178,1
2506,Pont Gallieni RD,45.750846387293,4.832025925448,0,S11180,1
2507,Pont Gallieni RD,45.750439019926,4.831967976752,0,S11180,1
2512,Pont Kitchener RD,45.752288738495,4.822190745179,0,S11182,1
2526,Pont Koenig RG,45.769265967035,4.814669023967,0,S11186,1
2531,Pont Mouton,45.773306611677,4.809956291960,0,S11189,1
12268,Pont Mouton,45.773501453596,4.809283326512,0,S11189,1
2537,Pont Mouton,45.773732995956,4.809612992469,0,S11189,1
2547,Pont Rouge,45.723540854683,4.783611680285,0,S11191,1
2548,Pont Rouge,45.723661674073,4.783437136870,0,S11191,1
47502,Pyrénées,45.721916040670,4.854248979876,0,S11193,1
2551,Pyrénées,45.721223143452,4.854199941534,0,S11193,1
45791,Quai Gillet,45.771875968209,4.813693057617,0,S11195,1
2555,Quai Gillet,45.771784588148,4.813669391108,0,S11195,1
2558,Quarantaine,45.754066583928,4.823608331301,0,S11197,1
2559,Quatre Chemins,45.740462991736,4.690811977161,0,S11198,1
47340,Quatre Chemins,45.739971974725,4.690427065577,0,S11198,1
45912,Quatre Chemins,45.741671043656,4.690650010854,0,S11198,1
2560,Quatre Chemins,45.739946995732,4.690497981559,0,S11198,1
46988,Rancy,45.755152978631,4.853146956765,0,S11201,1
2564,Rancy,45.755049387183,4.853021860726,0,S11201,1
2573,Rond-Point de Vancia,45.831517025146,4.908510042694,0,S11205,1
47551,Rond-Point de Vancia,45.831522993898,4.908619003108,0,S11205,1
2579,République - Réaux,45.730197274651,5.006857915801,0,S11208,1
2580,République - Réaux,45.730117834255,5.007548161886,0,S11208,1
2584,Reims,45.739584968625,4.911371684262,0,S11210,1
2583,Reims,45.738867003323,4.910382948173,0,S11210,1
2594,Résidence,45.779358404751,4.770259844570,0,S11216,1
2595,Résidence,45.779018968101,4.770766968037,0,S11216,1
2597,Résidence Bertrand,45.784286662575,4.822659401568,0,S11217,1
2598,Résidence Le Parc,45.775904548404,4.817456708627,0,S11218,1
2599,Revaison,45.701391183461,4.918051700126,0,S11219,1
2600,Revaison,45.702025952966,4.917066571039,0,S11219,1
2602,Rillieux Industrie,45.820393180182,4.877295101631,0,S11220,1
47534,Rillieux Industrie,45.820370998075,4.877249016600,0,S11220,1
